gene	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120
Mp1g06340	9.657463119	9.285675478	10.10074202	9.417487948	9.530676021	9.317932836	9.266986445	9.341004876	9.423403959	9.250887284	9.351015153	9.520055485	9.39827305	9.980100962	9.518400516	9.896623493	9.52109015	9.909096807	9.627106112	9.912492917	9.029492392	8.752231973	8.652823669	8.622346576
Mp1g06380	12.53845414	12.58344461	12.88144352	12.02281366	12.05077243	12.0818074	11.93066891	11.96118538	12.20034355	11.63573843	11.70539524	11.50043142	12.92855974	12.38580522	11.72820557	11.44672056	13.04041895	12.76397391	11.52046667	11.90880571	11.93597173	12.06400174	11.49020819	10.99907491
Mp1g06440	7.58558672	7.432842848	8.137076352	7.90139969	8.226082523	8.072972475	7.26772461	7.863720381	7.368438948	8.241937097	8.172954003	8.450030903	7.703208824	8.280893653	7.732270041	8.054506439	7.652595726	8.015444154	7.499984615	7.913353457	7.503200887	7.435408009	7.415125599	7.412068218
Mp1g06470	11.73317002	11.79020771	10.64529999	11.58019331	11.68785951	11.57438288	12.5826037	12.53968725	12.61898826	11.50912526	11.46925699	11.53945505	11.46564934	11.56184794	12.60702484	11.64255045	11.52774307	11.4166443	12.51907468	11.15324225	11.11786994	10.98785304	12.0728696	12.31857762
Mp1g06600	10.02262761	10.07862618	10.1741991	10.19605774	10.22987454	10.42878772	8.799566103	8.991592172	8.850112556	9.403152382	9.538665215	9.43209971	10.21114999	9.786596445	8.805208245	9.882810603	10.12953637	10.0635866	8.691432445	10.04775114	9.64900371	9.737875515	9.713546453	9.571523801
Mp1g06770	9.411150059	9.240361188	9.108912756	9.116040327	9.31256215	9.201694051	9.794400814	9.593639875	9.353782873	9.45842285	9.464084223	9.528551274	9.054244894	9.523600107	9.864950818	10.22434989	8.953342446	9.324149182	9.845997549	10.11318998	8.808265945	8.661051905	9.187678807	9.320881384
Mp1g06780	9.581842888	9.294560403	9.791334853	9.119588791	9.233576667	9.281399907	9.340348571	9.495299542	9.198486162	9.156650426	9.247860082	9.373347107	8.839830552	9.590933109	10.2429275	11.26106666	8.900142879	9.468142955	10.05693156	11.09922971	8.423771652	8.240820881	9.400197625	9.480549876
Mp1g06880	10.15443081	10.13472159	9.98872037	10.18456882	10.23940634	10.23151974	10.81816415	10.90065207	10.9234256	10.34339639	10.27125508	10.20327187	10.11754295	10.24495596	10.77384987	10.09704386	10.17604992	10.25664291	10.87415568	10.11949206	10.33795812	10.41709237	10.96434173	11.08633116
Mp1g06910	10.21683151	10.19489799	9.665112878	10.42227478	10.30136942	10.45819562	11.10110774	11.1058596	11.17671811	11.38121705	11.26414136	11.28601748	10.87658474	11.1607152	10.21163215	10.44682333	10.8747926	10.960748	10.20907392	10.28336687	10.79897518	10.7446358	10.21905934	10.20363179
Mp1g06930	12.22002546	11.97008372	11.88770987	12.16472823	12.23002104	12.19084345	13.29396958	13.43653393	13.34052595	13.7374942	13.67317513	13.63038838	12.51009378	12.49426812	12.79004166	12.8141901	12.4943295	12.45084234	12.82901628	12.76243043	12.67354061	12.61657004	12.96494514	13.0655372
Mp1g06980	7.389873076	7.495296174	7.390710488	7.531579195	7.629496608	7.714120536	7.533084257	7.59936072	8.005321997	8.38061138	8.081429511	8.201261036	7.504117726	7.63173086	7.329117719	7.584109917	7.845877805	7.418370024	7.295004634	7.744885641	8.004102334	8.033511569	7.921703537	7.96184707
Mp1g07070	12.12239523	12.01131323	11.85641776	11.74517111	11.75266936	11.87223439	9.370624673	9.546668201	9.521658021	9.911695856	9.78229893	9.947376757	11.94401595	12.13650294	9.513534854	10.75469412	11.98490134	12.08319954	9.508828297	10.74637476	11.59631642	11.45741266	9.181768571	9.283975198
Mp1g07220	11.76321966	11.65347269	11.56808658	11.3032296	11.34518487	11.23182746	11.74583351	11.79733606	11.78339912	11.55119757	11.58307252	11.72979382	12.04082373	12.29675432	11.32518193	11.9015552	12.0314221	12.17168143	11.33672036	11.72268074	11.54003066	11.34452541	10.78034776	10.91090056
Mp1g07250	11.65185191	11.75095194	11.37125485	10.95217865	10.94746944	11.05993008	13.16048186	13.1077986	13.09452445	13.17885569	13.11657613	13.0737683	12.13840925	12.25949014	12.46787953	12.44323347	12.06403005	12.07697394	12.45510595	12.27040114	11.68197512	11.55125092	12.3025728	12.48449435
Mp1g07390	8.112733435	7.606249524	8.439896388	8.382122718	8.20423491	8.072972475	9.333528793	9.347152671	9.220536057	9.774693351	9.689519184	9.725653648	8.395308655	8.616428218	8.991907589	9.023814888	8.301787083	8.338927998	8.890954211	8.554961687	8.150745605	7.964632288	8.492261219	8.691516585
Mp1g07460	13.45296616	13.16508735	12.76298556	13.10942566	13.13369502	13.25229964	13.33800016	13.4426671	13.32655179	13.99476241	13.97806123	13.95004073	13.8430073	14.36837128	12.37012831	13.00308447	13.89088526	14.17745154	12.46293375	12.79548774	13.4793469	13.41218144	12.54126741	12.79979732
Mp1g07470	7.843167963	7.953919425	7.992889658	8.33049748	8.211564559	8.182711395	7.56618949	7.65379754	7.462547691	8.000231659	8.137257531	7.982443724	7.946742919	8.182834968	7.376850823	7.491232748	8.048507546	7.935375857	7.595929066	7.644308362	8.819274912	8.861375455	8.531954819	8.714717662
Mp1g07510	7.330621509	7.243473082	7.343720475	7.706040503	7.948444036	7.845318136	7.657913494	7.585159051	7.620159172	8.257341808	8.371237868	8.029941712	7.302383078	7.155277918	7.566151696	7.329553287	7.303851969	7.178224674	7.696187669	7.33316998	7.75746398	7.655170976	7.729991637	7.851418274
Mp1g07590	9.073832806	9.101383431	9.605134131	8.853788904	8.7060115	8.942721029	11.75581634	11.77693776	11.68682776	10.80543363	10.67556905	10.67493275	9.554117203	9.544440566	11.23085379	11.15366209	9.668819143	9.570183868	11.2441144	11.18604372	8.535695814	8.556749292	10.88709947	10.95566495
Mp1g07620	7.58558672	7.416302503	7.850897477	8.731256299	8.817412801	8.824991457	7.51597187	7.627031735	7.52557336	8.083946001	8.068621066	8.075381518	7.743104006	7.639213476	7.608847383	7.405220248	7.572019632	7.676461819	7.389343256	7.394318988	8.362074666	8.287149081	8.067706748	8.223672006
Mp1g07630	7.309506999	7.345575827	7.292764213	7.729924326	7.588786176	7.726865332	7.316596975	7.287300989	7.287273076	7.772787996	7.630342783	7.715958149	7.410991132	7.364038879	7.219827465	7.363112353	7.303851969	7.251602117	7.268827098	7.323912347	7.40428737	7.310104234	7.349983058	7.182233557
Mp1g07730	8.334894822	8.284748234	7.850897477	8.513575844	8.631104439	8.408055916	8.834771098	8.979566246	9.007761275	8.504747902	8.470459293	8.833134908	8.012794636	8.093982121	9.038763572	9.101387093	8.025271028	8.269756146	9.21139067	9.314151987	8.420761347	8.491598977	10.09867856	10.37845384
Mp1g07760	13.29285471	13.32546066	12.98281872	13.21224846	13.16092072	13.21830056	13.13801468	13.0996148	13.14819995	11.99642844	12.03916997	11.98976293	12.51447265	12.18310511	13.56919807	12.40035565	12.50411436	12.0857678	13.61964162	12.23270183	12.9848054	12.9092773	13.17840959	13.22513414
Mp1g07850	13.32587498	13.04412269	12.84207098	12.86174671	12.80108632	12.78226071	12.67619017	12.82266867	12.65279061	12.49274954	12.63636693	12.68788159	12.39111003	12.9990323	13.41846275	14.12644162	12.38033304	12.87735385	13.36988194	13.96600226	12.33644241	12.27524028	12.71082923	12.74436095
Mp1g07890	9.051107439	8.744071175	8.930230491	8.682735378	8.472171662	8.889695601	9.422854818	9.699826362	9.467936812	9.164136842	9.163029598	9.438140881	9.472271373	9.990886679	8.612756849	8.925266323	9.490730654	9.950519461	8.963874458	8.981268002	9.375396794	9.437840216	9.874454924	10.00645659
Mp1g07900	9.088771566	9.063402468	9.539245135	8.59041699	8.799501771	8.74182113	9.185644095	9.441950673	9.087330931	8.840506379	8.947671152	9.054451351	8.994579437	9.769097059	9.384186555	9.386855609	9.193276237	9.637042856	9.398487766	9.44862765	8.823652475	8.942107733	9.935370097	10.19780669
Mp1g08000	10.21021616	10.28500939	10.54956771	10.24584922	10.25515202	10.23322513	10.34079424	10.30977512	10.37440295	10.59300248	10.68097635	10.65343235	10.81264419	11.04333748	9.74637555	10.42646973	10.76390661	11.1369026	9.781111694	10.63258434	10.16027001	10.08204438	9.609042146	9.671113461
Mp1g08090	8.943753885	8.859381075	9.379329151	9.188664701	9.125271588	9.070612899	9.731699704	9.6709965	9.705650468	9.962970506	9.964731664	9.904876849	9.347193955	9.466963364	9.325865582	9.34664158	9.370143023	9.454673096	9.353170708	9.440995783	9.17961102	9.158441472	9.195519205	9.270818727
Mp1g08130	8.474455588	8.005508905	7.850897477	9.431654102	9.259353397	9.49596107	8.194801635	8.60956039	8.178738675	9.440244381	9.508076426	9.113097621	8.093303956	9.217513575	8.280497954	9.395087398	8.170075439	9.065953656	8.429576488	9.211031754	9.379733158	9.371120816	9.265973261	9.477303744
Mp1g08250	10.90296024	10.67697686	10.66717907	10.5296856	10.56746733	10.43175594	11.40399693	11.3577501	11.30850112	10.77254182	10.93651486	10.88039242	11.16318593	11.57681855	10.97104972	11.3942996	11.14474457	11.37065544	10.89453737	11.02862184	10.32917796	10.15734482	10.01234128	9.936846568
Mp1g08290	12.04560949	11.90193675	11.7384658	12.02509924	11.94770323	11.98007168	12.93980081	12.81025187	12.91774461	13.56619425	13.4978635	13.56510282	12.37313791	12.80748616	12.23877403	12.62146958	12.34612029	12.64280307	12.3794968	12.43806468	12.14831663	12.11089344	12.25860692	12.45974534
Mp1g08390	8.947888911	8.867528692	8.889333676	8.849451302	8.77675853	8.976922543	8.267856531	8.503243474	8.346137096	8.553451836	8.635729189	8.639697218	8.615425001	8.438194799	8.714085514	9.195777626	8.436482934	8.395132819	8.821667566	9.141371705	8.623047537	8.562778306	8.702077969	8.62851424
Mp1g08490	10.73875985	10.35458856	10.75558511	10.69672738	10.65528082	10.96712504	10.66191008	10.69568395	10.7247219	11.40129682	11.1903904	11.3446605	11.21575771	11.62013021	9.816101071	10.15164192	11.20586086	11.50347267	10.00790955	10.20785935	10.62087629	10.62407569	10.2904296	10.44540495
Mp1g08560	9.684194426	9.54485148	9.545656641	9.431654102	9.501548994	9.611920092	10.15208752	10.21397632	10.17059523	9.769888326	9.861338405	9.84763822	9.453752165	9.148294404	10.22246783	9.870028651	9.539556188	9.349220435	10.30394071	9.826186895	9.889679539	9.88599755	10.44343777	10.36467788
Mp1g08755	10.39931049	10.28355339	9.97701426	10.12911784	10.17958167	10.06323184	9.506740952	9.297179661	9.507534955	9.470410237	9.380730817	9.528551274	10.27145224	10.59515207	9.477321149	9.984329082	10.18677624	10.40951871	9.396772151	9.879348278	10.05833499	9.887121791	9.177814026	9.268928828
Mp1g08890	10.78049592	10.59856645	10.57758011	10.56039423	10.72793087	10.63458116	11.97886529	12.0026009	11.99733297	11.09282011	11.07008503	10.98825231	10.80130514	10.85526782	11.90622642	11.08713098	10.65465636	10.74693624	11.92874797	10.91888374	10.6082569	10.46050889	11.49406643	11.64835229
Mp1g08980	7.599794816	7.196476422	7.236712868	7.418021767	7.060788377	7.322878069	7.897352862	7.753170346	7.811134073	7.231845923	7.520772599	7.324036128	7.504117726	7.341844019	7.600489878	7.268960769	7.379174956	7.30573235	7.861722882	7.210462298	7.377107168	7.435408009	7.783354568	7.832778017
Mp1g09100	9.537093589	9.595605568	9.670971328	9.314014597	9.564328384	9.566144066	10.18409006	10.41682338	10.27099894	9.406281815	9.394231916	9.328389296	9.561323668	9.424118192	10.12288753	9.973523784	9.67779178	9.603406863	10.38354901	9.977401925	9.130254775	9.194118103	10.13298881	10.13210178
Mp1g09120	10.68035478	10.17302344	10.53217471	10.16799312	10.44404653	10.26691007	12.89367617	13.01957836	12.93723707	9.587645677	9.869321828	10.08489975	11.47991515	11.59549049	12.35820602	9.249770337	11.42724517	11.77480925	12.46812877	9.489865423	11.17427726	11.19620939	12.78096693	12.85929786
Mp1g09180	8.300742894	8.022147716	7.292764213	8.021445316	7.775130491	8.036833111	9.387160645	9.28760296	9.24653185	7.970764974	7.878206576	7.922376053	7.957186973	7.353041897	9.249285146	7.534870504	8.089091839	7.418370024	9.230910478	7.744885641	8.083989243	8.080077248	9.54690431	9.694938309
Mp1g09190	8.599616785	8.284748234	7.412966138	8.047267946	8.020579599	7.950635249	9.448245444	9.14592831	9.106505571	7.550951983	7.862551678	7.801725113	8.115873935	7.483268445	9.117003555	7.637925983	8.309082733	7.483928524	9.335334767	7.723519405	8.423771652	8.224950956	9.623436673	9.840014471
Mp1g09200	8.328143892	7.971406431	8.314961012	8.072474849	8.268555655	8.036833111	9.252554361	9.232026563	9.092150331	8.019419409	8.13119398	8.093028578	8.366993372	7.737567651	9.110473235	7.293980437	8.358914965	7.664136811	8.959136559	7.632360981	8.444635418	8.426141671	9.54387491	9.580603326
Mp1g09210	8.527202973	8.396299839	7.947763101	8.973715448	8.826276399	8.894197039	7.423729892	7.776361011	7.602128868	7.349894084	7.771505983	7.836164779	8.852030927	9.089831611	7.263425413	7.340947375	9.035473324	9.018288747	7.212271087	7.426800122	9.582068778	9.630095907	7.73683804	7.950783506
Mp1g09290	11.12038445	11.06752887	11.62714864	9.866236991	10.03176858	10.11418018	9.823530337	9.955618177	10.02869903	9.067425414	9.178853598	8.837852908	11.11006742	10.63738059	10.04499607	10.10200509	11.10078457	10.82814343	10.16412725	10.38407343	9.475876682	9.692144752	9.062097084	8.740324609
Mp1g09300	10.6094769	10.77319235	9.965210315	10.78378766	10.77656923	10.96099251	10.68960086	10.76019793	10.71870529	11.12756562	11.05630466	10.93899454	9.763064598	9.786596445	11.4179662	11.41145758	9.74635646	9.749864913	11.44376067	11.21482859	10.06276886	10.0352698	10.89472125	11.0123412
Mp1g09320	9.229697151	9.520014953	8.599505444	9.34438307	9.230319953	9.544069448	9.01526749	8.995576716	9.092150331	9.368250317	9.306392128	9.264912484	9.409549016	9.261772146	8.757604349	8.920607432	9.354097032	9.238149746	8.888452496	8.93015575	9.344652608	9.302705807	8.619898874	8.670862476
Mp1g09370	11.71355739	11.60446165	11.26267715	12.12223603	12.03001287	12.16401511	10.14445145	10.1358915	10.03602013	10.62891977	10.72001777	10.80789862	12.35208719	12.75632028	9.1576427	9.769643852	12.35578199	12.61315046	9.319081447	9.808663408	12.06643754	12.02490346	9.539318375	9.589623952
Mp1g09400	8.419315393	7.936124913	8.579820789	8.012694402	7.985144798	8.027601774	7.533084257	7.540938929	7.655069095	7.612212212	7.555293858	7.620852801	8.088732844	8.051494502	7.710443461	7.762306929	8.264602481	8.148044886	7.696187669	7.661913565	7.945678567	7.890743554	7.665832019	7.580838514
Mp1g09410	8.236607279	8.284748234	8.036123678	8.461514329	8.159219585	8.318819219	8.012775639	7.831902732	7.893455718	7.747993376	7.83045493	8.001704725	8.285419262	8.389239315	7.920201718	7.916420098	8.214384747	8.245746247	7.805499385	7.872796384	8.008461897	8.137742387	7.789809848	7.67573125
Mp1g09420	10.59309684	10.68799239	10.87435892	8.473277322	8.442561837	8.318819219	9.212058075	9.461845952	9.313522152	8.394298933	8.320913039	8.232550983	10.85942732	10.47806897	9.066106684	9.759577925	10.93035517	10.88394783	9.003476844	10.14442396	7.982024469	8.200720684	7.845978549	7.629657563
Mp1g09500	9.870956974	10.12498233	10.30129069	10.4457857	10.32541837	10.65501581	8.343926089	8.264844431	8.051378201	8.535412756	8.880537408	8.745132773	9.877690718	9.994106403	8.365746654	9.229542165	9.987260742	10.01273254	8.362888453	9.343217384	9.876608263	9.68697002	8.570409323	8.515912145
Mp1g09755	8.964300798	9.009807811	8.566522657	8.969756688	8.821852164	8.786518963	7.727325195	7.460892122	7.564796341	8.065906583	8.178793166	7.836164779	8.594802981	8.795801219	7.67280277	7.985224581	8.557604933	8.627581789	7.926266986	7.973327204	8.650859529	8.797998942	7.821428546	7.887647486
Mp1g09800	7.74184482	7.593218374	7.367657216	7.575336466	7.786250811	7.87811947	7.700226395	7.787738765	7.704857186	7.735334852	7.717755594	7.715958149	7.654217285	7.624179478	7.680464049	7.800172728	7.638526158	7.769229702	7.64370973	7.690463499	8.408643977	8.240820881	8.178615888	8.19306991
Mp1g09820	10.37737057	10.34624909	9.705615365	10.45807756	10.31043545	10.26524464	11.95469786	11.89520693	11.8244804	10.79961519	10.88518306	10.79294924	10.52164	10.71439962	11.65280323	10.78077639	10.5237724	10.47136357	11.55808936	10.61548464	10.53265547	10.44466663	11.36642573	11.4998935
Mp1g09860	10.24622529	10.37659141	9.879695995	10.21715085	10.4219334	10.32080343	10.63774102	10.67192007	10.52187305	10.34820201	10.52628365	10.26314576	9.86502074	10.22778762	10.80550884	11.08464357	10.04353556	10.18125095	10.85286745	11.0004801	10.04405254	9.947613377	10.58597245	10.60898733
Mp1g10020	11.30533061	11.28585996	10.74328498	11.12352328	11.13867261	11.23606239	9.454520759	9.430451822	9.619966859	9.528836878	9.727019516	9.695929136	10.91362366	10.65230974	9.770905456	10.02465181	10.94771098	10.76419351	9.62565165	9.99295848	11.1034151	10.89013134	9.78039549	9.842518247
Mp1g10030	9.363446581	9.60506647	9.278290064	9.247955841	9.163487791	9.415938959	8.336538672	8.412265367	8.380270986	9.039048258	9.209957191	8.963490104	9.326899415	9.21187851	8.357889689	9.123609343	9.429464712	9.304662396	8.482454182	9.270084107	9.434896287	9.411223035	8.637964523	8.505766064
Mp1g10150	9.125406927	9.380374114	9.230867572	8.800757862	8.725262657	8.716299553	7.804015975	7.972255357	7.73652646	7.909134066	7.97432169	7.789956885	9.12526712	8.406954132	7.966214616	8.553368063	9.331312526	9.306171277	7.681521786	8.901936901	8.276713935	8.472330059	7.852018265	7.546531339
Mp1g10170	8.053799001	8.37842601	8.298369118	8.205202633	8.104273124	8.107929755	7.597939802	7.729366042	7.720834326	7.626819295	7.885940352	7.858447416	8.293075606	8.420939347	7.781214039	7.990329342	8.106647953	8.23179611	7.64370973	8.142013193	8.127648504	8.374599897	7.6356879	7.605618673
Mp1g10180	8.737856172	8.641796641	8.057090097	8.682735378	8.610354634	8.557186296	9.347134581	9.174080106	9.284617715	9.226152805	9.163029598	9.226765333	8.664140908	8.868409273	9.086253439	9.433928899	8.651569583	8.614904347	9.092260243	9.203466424	8.252615893	8.283358924	8.67624063	8.950495174
Mp1g10250	9.599858374	9.44006253	10.10074202	9.857956764	9.691345969	9.781339588	8.957804485	8.798534643	8.928576241	9.548717811	9.337080104	9.479704627	10.31168604	10.65230974	8.246298556	8.920607432	10.32579173	10.56185207	8.212593638	9.013114222	10.1503168	10.10727101	8.754963311	8.637709364
