peak	s1	s2	s3	s4	s5	s6
1.2948379.2948684	4.9023491849239	4.1775315860295	2.69831904266062	3.72844791936236	5.07524891329761	5.22996625342651
1.2957834.2958163	1.1383677547803	0.693478805965365	1.50166814010904	1.08709500670591	-0.443747176267051	0.241442345201404
1.2972203.2972500	-0.67570338571258	0.317609350884086	0.830970272613461	-0.223554282588654	0.797711733348267	-0.819656125112903
1.3006505.3006953	1.71387256184435	1.92718847951385	1.4305581954942	1.77193687730643	-0.443747176267051	-0.872355498232743
1.3009417.3009765	1.6223288215908	0.423566170308592	2.03799234366911	1.74515241477943	-0.897989087229821	1.25593955582027
1.3023591.3024055	1.97925576688447	1.719226636571	-1.31660518534364	-0.0991701568061165	5.35224958437266	5.40895564111802
1.3025505.3025756	1.89226650724358	2.75399100261984	0.326015772834573	-0.266028995792975	0.481357601485836	1.52226029132918
1.3042391.3042729	-0.758171798249515	-0.390143334897762	2.67309326378267	1.41243552683595	-3.11923716827929	-2.14690450070994
1.3106701.3107374	1.75904530144803	0.885475463454612	4.00279347346995	4.57931389376489	1.50579978081961	1.16394921098218
1.3124278.3124907	1.08730331867285	1.44699501332007	4.00775444942356	3.49937293704472	0.642429464277153	0.354398121996254
1.3137173.3137986	1.75904530144803	2.02819337053159	4.13528260779523	3.05233571354785	2.68539238467651	3.44358350050894
1.3188593.3188836	-1.02013895345382	-0.662710916044514	1.46228436523336	1.02557125001093	-1.75597961928803	-0.427562671529667
1.3279343.3279694	1.6223288215908	2.02819337053159	1.39062168957142	0.570468390531607	0.947844601072215	1.6080447371338
1.3289016.3289339	1.38610444934871	2.05315205699541	0.839956789198295	1.08709500670591	2.68539238467651	2.17216685541366
1.3292451.3292838	2.66782919114677	3.4928284499992	2.62230106459694	0.705275749204654	-0.0450097572262287	1.8028482694168
1.3313859.3314431	5.30547920128408	4.99057877012129	5.19380564947133	4.86542823641063	5.74543315090592	5.15384013230975
1.3332009.3332562	5.7295922088415	4.68349960482807	5.60849005327328	4.61171362667837	3.28879794718723	4.32253666849217
1.3498445.3498685	0.0515167026356007	1.15944278575049	0.139202413035092	0.250149848714376	1.23462753907998	-0.291977998509727
1.3644073.3644421	-0.0821295765397725	1.12975688908506	1.65626163695892	0.501430014495654	2.12748541705436	0.0854790391862874
1.3649131.3649745	4.58299441202371	5.71269552496122	1.610367193734	1.90384296103662	4.0845038923931	2.54211658403834
1.3651243.3651455	-0.0146886757274842	0.245359168603062	0.656727033022733	-0.352606039707638	-1.43710950200313	-0.568978346596274
1.3654585.3654921	4.2187142093011	5.80544130677437	1.88713378029594	1.35482675602961	4.85941704339808	6.14188187985335
1.3659115.3659635	6.33633920499264	6.54896683975363	3.13978055967114	2.10834117447401	8.83559271625488	7.28477008202732
1.3660329.3660759	5.18219785250375	5.81857785173739	3.6863897632928	4.29729098115449	7.16043751390801	6.35993262677573
1.3671654.3672082	0.243332187871307	-0.346849154025391	1.76179392723214	0.705275749204654	-2.12406740026301	-3.61943587746118
1.3678595.3678860	2.62958721177994	2.79774637588016	2.2464883630422	1.08709500670591	1.09334593575352	3.00030731310381
1.3696876.3697178	3.17747066019595	3.86357448374829	3.58568875561812	3.21921816047343	3.74495190655806	3.77753755971549
1.3698325.3698564	-0.516984882500932	1.09989041386412	0.149823993589884	-0.0586672212625929	-1.15408328739841	-0.617533602739075
1.3707146.3707457	0.426061718978442	0.423566170308592	1.835884577049	2.0579364133408	-0.443747176267051	1.10165820502598
1.3839645.3840775	7.48483865259234	8.52997779745944	7.06036909995376	6.7242645631913	9.14304854494362	9.2840537567133
1.3841880.3842147	1.52913622993078	1.12975688908506	-0.349867133133683	0.53609143625253	0.797711733348267	0.535853260334724
1.3922150.3922524	1.23893723720712	1.92718847951385	2.28048371934207	2.70257479414721	0.642429464277153	-0.872355498232743
1.4144037.4144538	1.5759426867259	1.12975688908506	3.54811262556968	3.40098556498399	1.63618611313789	1.69242945593673
1.4222218.4222544	1.43422675306595	0.66066040912562	2.1847658596197	2.03255787978008	1.37202168513117	1.25593955582027
1.4432775.4434707	9.94935689979815	10.9376557434062	8.59265923466345	8.79634805101089	12.3887999461246	12.1835299302835
1.4444238.4444488	0.877450577623278	1.61204880540639	1.10184548382958	1.35482675602961	0.481357601485836	0.810896682766558
1.4451609.4452082	6.06185320787205	6.66487298114926	3.37848373469991	4.22909645216831	6.23347242999375	5.39423953942566
1.4453398.4453617	-2.15028870975832	-0.808343908828749	0.244103517124147	0.250149848714376	-3.90635642039712	-4.03461908399736
1.4458939.4459265	1.6223288215908	1.90163709310303	0.56215552294163	1.5814734428004	7.96202841639097	5.84811645124974
1.4465906.4467116	3.95341253916561	2.99052944145334	6.08646562936684	6.6894313700195	4.4834474478512	3.56380894434121
1.4635878.4636618	5.49769591605282	5.08000188633475	5.82423022659992	5.75017964465351	4.24713855590488	3.29983840525189
1.4653034.4653388	0.823489117672629	1.33393160824342	2.30078153354341	1.20786686887121	1.88752091588481	2.39706172582277
1.4668350.4668857	5.99679294902998	6.24963960070203	5.03931412669667	5.07978761893394	8.49950071266896	9.56912681401106
1.4673981.4674566	1.71387256184435	2.86274936876237	2.71088979925291	2.56559385404255	3.83177463046154	2.06919731895556
1.4717413.4717776	0.657624412627263	-0.0582728219028272	0.465416041093439	-0.674944893277175	-0.238581741036842	-1.03645003810516
1.4718974.4719243	0.426061718978442	0.388557918252499	0.866811412040774	0.638398260612313	-1.43710950200313	-1.3337308270766
1.4720528.4720773	-0.595353452601173	0.458274838499421	0.160415708862213	0.738336313875195	0.481357601485836	0.20304853142149
1.4733167.4733544	1.5759426867259	2.6430957674371	2.48675368042943	2.15828557943083	1.63618611313789	3.62293365730579
1.4741524.4742181	2.47397227951266	2.0779966221332	2.33444765405451	2.83631070001772	2.35736976123277	2.37251712974748
1.4744018.4744287	-4.21882738062743	-2.13343291804453	0.181510535988937	0.638398260612313	-2.12406740026301	-2.14690450070994
1.4934875.4935168	3.76950153863427	4.1775315860295	2.28048371934207	2.13337023814524	3.09494588416547	3.62293365730579
1.4981621.4982164	5.61475627574685	4.05743954497814	4.53017199171814	4.61171362667837	5.41960375073207	6.10261693555205
1.5041128.5041400	-0.0146886757274842	0.423566170308592	1.05060425824064	1.46940163322285	1.23462753907998	1.8028482694168
1.5041881.5042206	1.71387256184435	1.85016276179452	1.39863402820559	0.963249825255808	2.68539238467651	1.57960796341759
1.5055877.5059428	16.3926782889386	15.7552995267687	14.7520868339977	15.9004480494195	17.1830228505137	16.0409552195559
1.5069042.5069382	-2.01030993077385	-1.67809178013967	1.09334267245136	0.53609143625253	-2.12406740026301	-1.2715520552458
1.5070160.5070430	-1.11309429506797	-0.0980637484914268	0.552581764330645	1.20786686887121	-3.11923716827929	-1.52990080345281
1.5158774.5159180	0.243332187871307	1.1889512205541	1.24419109289923	1.82509669336193	0.138645341515075	0.709768778598989
1.5170244.5170593	2.14914018034637	3.09479277680963	0.628573922126753	-0.309039892866313	1.63618611313789	0.810896682766558
1.5353266.5353735	2.70581390507432	2.55278378042843	3.7178080931228	5.41712499472779	3.38316740962772	2.06919731895556
1.5421324.5421563	-2.15028870975832	-0.710496727077939	1.19441724344518	0.671965201404652	-0.897989087229821	-2.87302786946699
1.5430064.5430364	-1.63457767793631	-0.710496727077939	2.46712063393297	2.81424033665228	-0.443747176267051	-0.568978346596274
1.5599544.5600178	6.85222193756061	8.21092922429351	3.89760828475079	3.05233571354785	6.05484762993819	6.72745092104053
1.5634176.5634425	-0.0821295765397725	-0.961400965506707	1.09334267245136	0.604568285277276	0.313733559421397	0.641043321303374
1.5671248.5671579	-0.0821295765397725	0.353241835442288	1.22765494066822	0.931779819302315	-0.662623032902359	0.571206925169475
1.5675731.5675969	-1.63457767793631	-0.569262986103834	0.0856376204263123	0.287035508568725	-0.238581741036842	-1.59887025184035
1.5722213.5722650	4.79757661401383	6.18805519711977	1.05918211789815	1.52574229426084	0.947844601072215	1.37602750172374
1.5725935.5726620	4.07279807794201	3.80953000394259	7.40200150365539	7.10600533572146	2.79062559733884	2.44583068772589
1.5740400.5741153	3.7382512028588	3.0740988904266	8.41950297285448	7.9261090698865	0.138645341515075	1.4056103171576
1.5751911.5752240	1.75904530144803	1.41896325880393	1.30164189750828	1.60911510782964	0.947844601072215	0.571206925169475
1.5753917.5754271	1.23893723720712	0.790496313573859	2.12234432607765	2.85829485836317	2.12748541705436	1.72025504390233
1.5810773.5811052	1.52913622993078	1.82423637487595	2.14323041738524	2.18308851602701	2.00883566936493	1.99067271483085
1.5867766.5868273	1.1383677547803	1.33393160824342	5.09401684157353	4.73976866210704	1.23462753907998	-0.291977998509727
1.5883302.5883629	0.180470269411624	-0.759029250877613	1.84323640253487	2.10834117447401	-3.11923716827929	-4.60496682432867
1.5892934.5893356	4.63728670881083	4.69919208559251	3.9177939190361	3.59599728714472	5.80855510696279	5.554143080211
1.5901767.5902310	7.84934166965767	7.19311800735988	6.82984042821518	7.30932603390917	8.17619968884578	7.65289311915082
1.5911231.5911503	-0.0146886757274842	0.492691861604696	0.628573922126753	0.501430014495654	-0.662623032902359	-0.381752106536561
1.5935478.5936883	7.29320016515365	4.8694329922143	7.16944628395917	8.08327825236219	-0.0450097572262287	-1.52990080345281
1.5956116.5956408	2.06486104708765	2.66544973150801	1.52515442472493	1.77193687730643	2.79062559733884	2.66020524392039
1.6161451.6162132	4.13158934899656	5.25521724166216	3.40620754258345	4.16014399126034	-3.11923716827929	-3.1375588006561
1.6254110.6254860	6.31563858303575	6.98940856938765	3.02823111824545	2.90200615178864	-3.11923716827929	-4.03461908399736
1.6289482.6290028	2.23214547374705	2.0779966221332	2.66043798979557	0.771153082577274	2.99535738817193	1.16394921098218
1.6372684.6373230	5.88684539739257	5.18279554507443	3.35061610437309	2.56559385404255	1.50579978081961	2.63678439063326
1.6374862.6375138	-1.52133918435011	-1.41640064876214	-0.538357310377223	-1.57934919677062	-0.238581741036842	-0.161612913228899
1.6397598.6398240	3.07215748823171	1.00917419989975	6.31423879412836	6.41583084744371	8.13412112457653	7.28477008202732
1.6414678.6415072	2.85524735285683	2.48408729118055	3.03415943018788	2.79208322511296	2.35736976123277	3.8155201111465
1.6589443.6589730	-2.45945516308003	-1.82030520466046	1.65626163695892	1.35482675602961	-3.11923716827929	-3.61943587746118
1.6591856.6592689	8.81481969106678	8.68092207706101	6.54082279566518	7.67593167944082	-1.75597961928803	-1.3337308270766
1.6593753.6594514	5.35411291186144	4.42727109708736	3.09894919815852	2.98841079643313	-0.443747176267051	-0.980696069273375
1.6734098.6734473	8.42274884934375	8.42342988139326	6.36908265313007	6.41583084744371	9.42299618031176	10.151507147637
1.6744232.6744631	6.83314011064177	6.32276617440175	5.76818657141768	6.33017842033614	6.29191991194452	7.56051594634019
1.6755138.6755485	5.5447951481719	5.84476792917883	4.55747861719704	4.00204216266776	5.41960375073207	6.49716292276271
1.6942287.6942497	0.305186841507884	-0.0582728219028272	0.675394754756946	0.359781344245589	-1.43710950200313	-0.872355498232743
1.7102115.7102369	0.426061718978442	0.492691861604696	0.435946842746107	0.604568285277276	0.947844601072215	0.279457889051245
1.7691739.7692165	4.61019564540943	4.62036021283876	4.70570168511147	4.36475851193478	5.07524891329761	4.85613085813016
1.8766072.8766343	-1.75334419597538	-1.74814194012357	0.0312871370585146	0.359781344245589	-0.662623032902359	-1.66983958807214
1.8783747.8784142	4.33300837158669	3.64415687538725	3.06370486274423	3.36112087543178	-0.662623032902359	2.273245412851
1.8785006.8785283	1.66830287017801	2.94826256967287	2.04507181484745	2.08319703176813	0.797711733348267	1.88415883203577
1.8787342.8787571	1.5759426867259	0.822375404945726	0.192014135890181	0.212909009934179	0.313733559421397	0.942338557820062
1.8797277.8797517	2.92850040823241	3.35684122273492	0.484945169349777	1.55368310781297	2.99535738817193	2.34786434169536
1.9615156.9615474	3.14259325590356	2.969436515272	2.02380560936842	3.15723860924903	5.48620421556375	3.66199582532458
1.9789397.9789801	3.14259325590356	4.34510975523704	4.24587983788574	3.78424787088755	5.48620421556375	5.37948715553592
1.10126822.10127078	2.35436763054957	2.59812049549362	-0.738596438574786	-1.44795787943507	2.99535738817193	3.87201312498139
1.10381665.10382318	7.16787951017629	6.17566671407084	7.48223128034313	7.8217265617786	8.79967387971675	9.58751394953952
1.11664388.11664609	3.86221018276027	3.01154173515653	0.386351442791857	-0.626865183321893	2.00883566936493	1.8028482694168
1.11753440.11753690	2.59108435860431	4.19449395674219	0.305697967803933	0.395660559748909	1.7633682269484	2.4214992224469
1.11778981.11779355	3.31476653726198	4.60448197209198	2.34785740202833	3.30076356806916	6.9017625617512	6.63150398178184
1.12016508.12017007	3.89277471928837	3.58790291110975	5.25130093177895	4.88097136663732	2.24361991900767	2.2481482875528
1.12126128.12126494	0.366081853000809	0.947729992499902	1.31793672373919	1.29655667543217	1.88752091588481	1.63632603269311
1.12127882.12128286	0.243332187871307	0.353241835442288	0.8578772475849	0.501430014495654	0.947844601072215	0.00498142968532722
1.12128890.12129198	-0.220997567971772	0.693478805965365	0.581238199713347	1.44099780564426	-1.75597961928803	0.464234697560656
1.12798859.12799144	0.180470269411624	-0.478470978908622	0.937673297071876	0.836078900694366	-0.662623032902359	-1.03645003810516
1.14301594.14301959	3.67521284546204	2.88425096142332	2.56460802171616	2.47238880556239	-1.15408328739841	-1.74295328310615
1.14304775.14305322	2.85524735285683	3.60671901985252	5.10239194638834	4.84984890987667	2.57816046152146	2.32310223483164
1.14305657.14306106	4.95412543594093	4.3616258622226	3.65479005272419	3.70972165230608	3.56707899719485	4.47700380380593
1.14419715.14419980	0.657624412627263	4.1775315860295	-0.183049883046853	0.0601761784491268	-2.56368185947821	0.909824847323062
1.14607906.14608233	1.28847147622662	2.73198550501496	1.07629241255613	1.23760505587188	2.99535738817193	2.34786434169536
1.15035227.15035790	5.93105546447744	6.5372591909485	6.94929664546678	7.7152035200743	8.97573107392054	8.26612411782431
1.15502310.15502530	13.8543136822003	12.8515910274374	9.46317727242138	13.1123135508672	14.8536987811952	13.3731789658952
1.16681573.16682091	5.37828461662338	5.96128344245411	4.88973585687093	5.10984696463672	6.63180783931299	6.73934242690394
1.16800394.16800679	0.0515167026356007	-0.179016726660166	0.866811412040774	1.08709500670591	-3.11923716827929	-3.00087209613766
1.16802433.16802940	3.86221018276027	3.4543245421309	5.43256098184697	5.8439864423491	3.74495190655806	4.32253666849217
1.16884020.16884351	3.80057632057961	3.55007357043374	2.29402382184072	2.2812012909779	4.63637680853361	3.79656130944009
1.16886256.16886609	3.76950153863427	4.89992676779221	4.45679878089371	4.05521622328106	6.46412489509249	6.8686826929415
1.18309229.18309462	1.03569772874634	1.53018279942397	0.920058279551739	1.44099780564426	2.35736976123277	3.90936188645803
1.18594318.18594584	0.543439943507924	0.492691861604696	1.42259583413585	0.671965201404652	0.797711733348267	2.7529291156301
1.19578844.19579097	-0.516984882500932	-2.40021093267685	0.571707615286995	0.604568285277276	-3.11923716827929	-2.87302786946699
1.19585587.19585846	-1.20933197039521	-0.858481280320685	1.50166814010904	1.17794989983901	-2.56368185947821	-1.89626600520302
1.20101278.20101555	0.823489117672629	0.59426813566784	1.64864075631049	1.17794989983901	0.313733559421397	-0.204521902734363
1.20596071.20596519	7.18594549405757	8.41512272605227	7.44225802755049	7.9261090698865	8.68978293565963	9.31119650617071
